461,大连环宇软件科技有限公司,对日软件工程师,,"大连-甘井子区,在校生/应届生,大专,招20人,03-12发布,日语良好,软件工程 日语",SE，BSE，PG（日语）对日IT工程师   （※不会日语请勿投简历）工作内容：对日软件开发职位 JAVA、.NET、C#、VB、COBOL、Android、IOS、PHP、C++/C、SAP、EBS、ABAP、Salesforce、Infra、Ruby 、Notes 、VB、JSP、JS、CSS、Scala、Top engineer 、go、大数据、等其中1种；,汇利街75号16层12号
462,上海复旦微电子集团股份有限公司,信息安全工程师,,"上海,硕士,招若干人,03-12发布",岗位职责：完成公司集成电路产品的研发，参与密码算法设计、验证、安全分析与测试评估、安全芯片产品的安全测试等。任职要求：1.电子工程、微电子、信息安全、密码学或相关专业研究生，有硬件或软件或数字信号处理相关设计经验者优先；2.熟练掌握至少一种编程语言（Matlab/C/C++/Java/Python/Verilog）；3.具备较强学习能力，有一定数理基础；4.英语熟练。,
463,上海创奥投资管理合伙企业（有限合伙）,期货CTA量化研究员,,"上海-虹口区,2年经验,本科,招1人,03-12发布,计算机网络",岗位描述  1、策略回测、仿真和实盘交易系统开发；  2、参与整体技术框架和各个平台的研究和设计；  3、协助交易和运维同事解决生产环境中出现的问题。  ?  任职要求：   1、211或者985大学计算机相关专业本科；  2、精通C语言、Python，数据库开发，有独立设计、开发框架的能力； 3、基本功扎实，有较好的面向对象的编程基础，对数据结构，计算机体系结构有很好的理解和认识 4、对金融市场、商品期货有深入研究者优先； 5、有期货CTA策略研究或开发经验优先。,黄浦路53号海湾大厦7楼
464,丽清汽车科技（上海）有限公司,IT工程师（MES、C#、SQL）,"员工旅游,绩效奖金,五险一金,年终奖金,定期体检,专业培训,周末双休,节日福利,免费工作餐","上海-嘉定区,1年经验,本科,招1人,03-12发布,英语熟练","岗位职责：1、主要负责公司生产及办公系统的开发及维护2、完成上级领导交办的其他事项工作经验：1、本科以上学历，计算机相关专业，1年以上实际工作经验2、熟练掌握WinForm\ASP.NET Web?开发3、熟练使用SQLServer,有Oracle经验优先4、熟悉python编程者优先考虑5、英语四级",上海市嘉定区汇旺东路666号
465,上海华铭智能终端设备股份有限公司,服务器开发工程师,"五险一金,出差补贴,节日福利,定期体检,绩效奖金,年终奖金","上海,1年经验,本科,招若干人,03-12发布",岗位职责： 任职要求：,上海市松江区茸北工业区茸梅路895号
466,艾迪悌科技(上海）有限公司,Staff System Validation Engineer,,"上海-徐汇区,5-7年经验,本科,招若干人,03-12发布,英语良好,微电子学","Sr. /Staff System Validation EngineerLocation: Shanghai, ChinaResponsibilitiesDevelop silicon validation plan, setup validation environment, execute validation task and carry out validation summary and report. Qualifications",桂箐路65号新研大厦B幢12楼
467,互曼人工智能科技（上海）有限公司,全栈工程师（***）,,"上海-黄浦区,3-4年经验,本科,招若干人,03-12发布",,淮海中路300号K11购物艺术中心26层
468,上海威思特科技发展有限公司,全栈工程师,"五险一金,餐饮补贴,通讯补贴","上海,5-7年经验,本科,招若干人,03-12发布,普通话熟练",,中山北路1258号3楼
469,上海嘉强自动化技术有限公司,QT开发工程师,"带薪年假,五险一金,年终奖金","上海,招2人,03-12发布",岗位职责1.基于Python?QT进行开发维护window应用。2.负责设计、实现和验证自己负责模块的具体功能，注重用户体验。3.完成日常安装包制作等工作。任职资格：1.熟练使用C++/C进行开发Qt应用。1.熟悉Python的基础语法，具有自主查询、学习能力。2.熟悉PyQt或者wxpython进行开发UI界面和内部逻辑。4.熟悉linux的基本shell用法。5.电子、自动化、计算机、数学相关专业，熟悉PLC工控更佳。,松江区新飞路1500弄72号
470,携程旅行网业务区,BI工程师(J11721),,"上海,招2人,03-12发布",,上海市长宁区金钟路999号
471,上海微波技术研究所（中国电子科技集团公司第五十研究所））,网络协议开发,,"上海,硕士,招2人,03-12发布",1、负责二层、三层网络设备、路由器基于嵌入式Linux的相关协议软件的顶层设计、移植与开发；??2、熟悉操作系统原理，熟悉多线程编程，在Linux/vxworks操作系统中进行编程；?3、了解OSPF、RIP等已有网络路由协议，进行嵌入式软件平台（Linux/Vxworks）开发；?4、采用C/C++/python等编程语言进行开发。,
472,上海融秀信息技术有限公司,软件开发总监,,"上海-徐汇区,5-7年经验,本科,招1人,03-11发布",,上海市番禺路888弄
473,吉致汽车金融有限公司,IT基础架构工程师 - 系统平台方向,"五险一金,补充医疗保险,补充公积金,专业培训,定期体检,年终奖金","上海,招若干人,03-11发布",参与容器云平台架构设计，负责与存储平台对接以及扩展的设计。负责微服务容器化改造推进负责监控与日志平台的持续改进协助devops平台建设参与容器相关生态新技术研究虚拟化平台管理任职要求：?熟练掌握Go/Python一种以上编程语言?有较强的系统问题分析经验和能力，能够解决复杂的系统问题?了解Kubernetes编排服务框架工作原理?开源社区活跃贡献者优先（如有，提供github?id）?具有平台架构设计经验优先?了解ceph工作原理和有运维经验优先,杨高南路428号由由世纪广场2号楼8楼
474,中交疏浚技术装备国家工程研究中心有限公司,算法工程师,"五险一金,补充医疗保险,补充公积金,通讯补贴,交通补贴,定期体检,绩效奖金,年终奖金,带薪年假","上海-浦东新区,1年经验,硕士,招2人,03-11发布",负责疏浚船舶智能系统设计、开发等工作；控制算法建模、仿真验证、软件实现；编辑系统开发过程中涉及到的文档；任职资格：硕士学历及以上学历，自动控制、数学相关专业；具备数学建模和算法设计能力，特别是智能控制、自适应控制、鲁棒控制算法等；熟练掌握Matlab、Python、C/C++/C#语言中的一到两种；具有扎实的数理统计知识；具有良好的团队合作意识、沟通能力、协调能力，能够承担工作压力；有机器人控制、无人机控制、智能车控制、深度学习等相关项目和学习经历优先考虑。,浦东北路985号
475,上海煌斐软件有限公司,系统运维工程师,"五险一金,员工旅游,交通补贴,通讯补贴,绩效奖金,年终奖金,定期体检","上海-浦东新区,招若干人,03-11发布",,浦东新区张衡路200号（863科技园）3号楼4楼
476,上海辰砂智能技术有限公司,系统运维工程师,"五险一金,员工旅游,交通补贴,通讯补贴,绩效奖金,年终奖金,定期体检","上海-浦东新区,招2人,03-11发布",,浦东新区张衡路200号（863科技园）3号楼4楼
477,上海有大信息科技有限公司,自动化测试工程师,"员工旅游,年终奖金,绩效奖金,专业培训","上海-浦东新区,3-4年经验,大专,招3人,03-10发布","1.熟练掌握 Python, 具有两年以上的 Python 开发经验;2. 熟悉linux命令；3.了解 C++ ， 能看懂 C++代码；4.熟悉常用 SQL 和 NoSQL 存储；5.熟悉券商业务知识者优先",浦电路360号12楼
478,上海言某信息科技有限公司,DevOps运维工程师,"五险一金,补充医疗保险,年终奖金,节日福利,定期团建,弹性工作","上海-黄浦区,3-4年经验,本科,招1人,03-10发布,英语熟练",1．搭建或运维过基于OpenSource的DevOps?Pipline，工具链如下：Jenkins?+?JIRA?+?SonarQube?+?Rancher?+?Harber?+?Docker?+?ansible?+?Jfrog?…2．有一定的Java?开发经验3．熟悉或了解?Python?脚本，Groovy脚本4、3-5年工作经验5、毕业院校为 教育部重点建设项目 院校6、英语口语好，全英文会议沟通无障碍,广东路500号
479,玛泽咨询（上海）有限公司,DevOps Engineer 开发运营工程师,"做五休二,弹性工作,带薪年假,五险一金,节日福利,绩效奖金,补充医疗保险","上海-浦东新区,3-4年经验,本科,招1人,03-10发布,英语精通",Job Responsibility & Accountability: 岗位职责Job Requirements 岗位要求 计算机或其他理工科专业，本科及以上学历??????????? 熟知N层网页应用程序???? 具备较强的英语书面和口头沟通能力,上海浦东新区银城中路68号8楼
480,中电福富信息科技有限公司,高级系统集成工程师-上海,"五险一金,餐饮补贴,定期体检,年终奖金","上海,3-4年经验,本科,招若干人,03-10发布",工作概述：,上海市
481,中航华东光电（上海）有限公司,音频信号处理算法工程师,"五险一金,员工旅游,餐饮补贴,专业培训,弹性工作,定期体检,绩效奖金","上海,3-4年经验,本科,招1人,03-10发布",,上海市闵行区新骏环路115号1号楼3层
482,上海博鼠信息科技有限公司,爬虫开发工程师,"五险一金,餐饮补贴,年终奖金,近地铁,氛围好,生日惊喜","上海-浦东新区,2年经验,大专,招若干人,03-10发布",职责：1.?独立承担行业公开数据的爬取及清洗工作2.?负责部分Web接口开发3.?配合数据团队构建公司数据服务体系要求：1，两年以上的数据爬取相关工作经验2，熟练使用Python、numpy、pandas3，了解flask/django/scrapy等框架4，了解MQ,灵山路898创意园
483,哲弗智能系统（上海）有限公司,数据分析员,,"上海,本科,招1人,03-10发布",工作职责：?在公司与清华大学合作的锂电池灭火试验建模后，对试验数据进行清洗、制图等，辅助开展试验数据分析。??岗位要求：?1. 211/985本科，计算机、应用物理、数学专业，应届生优先； 2. 能够运用python、R语音或matlab进行编程；?3. 有上进心，乐于学习新知识，对科研工作感兴趣，可以和多位清华博士交流学习。,
484,金光纸业（中国）投资有限公司（APP）,物流数据分析总监,"做五休二,带薪年假,五险一金,绩效奖金,专业培训","上海-长宁区,8-9年经验,本科,招1人,03-10发布",岗位职责：任职要求：,上海市长宁区天山西路1068号联强国际A栋
485,中航空管系统装备有限公司,应用软件开发工程师,,"上海-闵行区,招4人,03-10发布",1. 空管自动化系统软件的系统架构设计；2. 空管自动化系统软件开发、UI设计、维护、数据库管理；3. 地图引擎二次开发工作；4. 编写开发和维护相关文档。任职要求：1.?本科及以上学历，计算机、软件工程、通讯、电子工程、自动化等相关专业背景；2.?精通C/C++/Java/C#/GT/Python语言，具有良好的编码基础与习惯；3.?良好的沟通与表达能力，较强的逻辑分析能力；4.?有2年以上相关项目开发经验者优先；5.?精通C、C++、MFC、GT、数据库、网站开发者优先。,紫星路666号1号楼
486,上海大可教育科技有限公司,少儿编程助教Scratch、7k-15k,"五险一金,员工旅游,绩效奖金,专业培训,定期体检,年终奖金","上海-闵行区,1年经验,本科,招10人,03-10发布,英语熟练,计算机科学与技术 软件工程",技能要求：1、协助公司青少年scratch系列课程产品的开发工作,梅陇镇罗锦路218号-1号门5幢351室
487,上海伟世通汽车电子系统有限公司,嵌入式软件工程师,,"上海-徐汇区,3-4年经验,本科,招10人,03-10发布",职位描述??????????任职要求 3,上海市漕河泾开发区田林路487号
488,上海富欣信息通信有限公司,高级软件工程师SDN,"餐饮补贴,专业培训,做五休二,周末双休,带薪年假,五险一金,绩效奖金,节日福利,定期体检","上海-浦东新区,招1人,03-10发布",1.SDN产品技术支持；2.关键技术项目支持；3.网络稳定性和关键/中断处理；4.顾客对质量改进的满意程度技能要求：1.熟悉Openstack/Linux/Neutron系统；2.熟悉脚本语言（首选python）3.擅长IP协议；4.擅长故障排除/调试；5.团队合作精神强；6.创新、主动、责任心强；7.英语流利、沟通能力强。,金桥
489,复星保德信人寿保险有限公司,数据工程师/开发管理岗,"带薪年假,员工旅游,周末双休,五险一金,通讯补贴,节日福利,补充医疗保险,餐饮补贴,年终奖金,定期体检","上海-黄浦区,5-7年经验,本科,招1人,03-10发布",1）负责数据平台报表开发?2）负责数据平台业务建模 要求：  ??? 1）5年以上寿险核心或数据平台开发经验  ??? 2）精通寿险业务和数据模型  ??? 3）熟悉Java/Python等主流开发语言、框架和设计模式  ??? 4）熟悉Oracle/MySQL等数据库以及存储过程的开发,北京东路668号科技京城大厦23层
490,上海亿通国际股份有限公司,数据开发工程,,"上海,本科,招2人,03-10发布",任职资格：?1、计算机以及相关专业，全日制本科及以上学历 ，2020 年应届毕业生；?2、扎实的算法和数据结构基础；?3、熟悉 Java / Scala 至少一门编程语言，较强的编码实现能力；4、熟悉 Python、Perl、Bash shell 脚本语言中的一种；?5、熟悉 HiveQL 以及常用的 UDF；?6、掌握 Hadoop、Kafka、Zookeeper、HBase、Spark 中任意3个的运行机制；?7、有良好的问题分析及故障排除能力。,
491,富邦华一银行有限公司,数据分析岗（总行信用卡事业部）,"五险一金,补充医疗保险,补充公积金,员工旅游,餐饮补贴,通讯补贴,年终奖金,弹性工作,定期体检","上海-浦东新区,5-7年经验,本科,招1人,03-10发布",职责描述：1、协助本部门完成数据整理、分析与利用，定期追踪业绩及其他关键业务指标情况并形成分析报告；2、通过数据分析，挖掘业务问题，提出优化建议；3、协助完成基础业务数据口径指标的维护；4、协助完成产品营销策略的制定及后期评价工作。5、具备信用卡监管报表工作经验优先。任职要求：1、 全日制本科及以上学历，统计、计算机、金融、经济相关专业优先。2、 具有5年以上银行业务相关工作经验。3、 熟悉基础的数据分析方法，熟练使用excel、sql、sas、python等数据分析手段。,上海市浦东新区世纪大道1168号东方金融广场A座20楼
492,武汉牧望群网络科技有限公司,APP测试工程师,"五险一金,补充公积金,餐饮补贴,通讯补贴,出国机会,绩效奖金,年终奖金,弹性工作,交通补贴","武汉,招4人,03-10发布","岗位职责:1、根据业务需求编写测试用例，并验收2、记录报告测试发现的问题，并记录跟踪修复状态3、上线前回归测试整个产品流程，保证产品质量任职要求:1、使用过至少一门语言(?Python?***)2、熟悉?HTTP?协议，了解接口调用,?测试后端?API3、对数据库?SQL?有一定了解，辅助生成需要的数据",武汉
493,埃提斯生物技术（上海）有限公司,测试系统研发工程师,,"上海-闵行区,5-7年经验,本科,招1人,03-10发布",8. 测试系统在生产过程中出现的问题时配合测试工程人员及时解决和并使其完善。任职要求：,新骏环路158号2A
494,平安健康互联网股份有限公司,32311D-高级测试工程师 (职位编号：32311D),"五险一金,绩效奖金,带薪年假,定期体检,节日福利","上海-浦东新区,3-4年经验,本科,招1人,03-10发布",,张江盛荣路88弄盛大天地源创谷
495,上海福赛特机器人有限公司,软件工程师（控制软件）,"五险一金,餐饮补贴,专业培训,绩效奖金,股票期权,弹性工作,定期体检","上海-徐汇区,1年经验,本科,招2人,03-09发布",1、负责机器人控制软件设计开发(Linux环境)；2、负责编写相关文档、执行单元测试与联调任务。3、负责产品后续维护与问题定位。任职要求：1、机械、电子、自动化、计算机、电力电子等相关专业本科及以上学历；2、熟悉Linux系统，具有Linux下软件开发工作2年及以上工作经验；3、精通C/C++编程。4、 熟悉其它脚本如 bash，Python优先；5、掌握多任务、socket编程、熟悉硬件设备接口调用等优先；6、具有机器人和系统设计经验者优先；7、了解PLCOpen国际标准者优先。,宜州路188号华鑫天地二期B7栋11层
496,上海大岂网络科技有限公司,高级运维工程师,"五险一金,定期体检,出国机会,年终奖金,绩效奖金","上海-徐汇区,5-7年经验,本科,招1人,03-09发布",,番禺路1028号7F
497,上海舟恩信息技术有限公司,运维工程师,"五险一金,餐饮补贴,年终奖金,带薪年假,周末双休,节日福利","上海-浦东新区,3-4年经验,大专,招若干人,03-09发布",,唐镇
498,上海麦际市场策划有限公司,数据分析师,"五险一金,员工旅游,专业培训","上海-徐汇区,2年经验,本科,招若干人,03-09发布",岗位职责：?任职资格：,徐汇区桂林路400号2号2楼
499,美世咨询（中国）有限公司Mercer Consulting (China)Ltd.,基金研究员/经理,"五险一金,补充医疗保险,交通补贴,餐饮补贴,通讯补贴,专业培训,年终奖金,定期体检,员工旅游,出国机会","上海,3-4年经验,本科,招1人,03-09发布,英语",岗位职责：   任职要求：,淮海中路300号香港新世界大厦4301室
500,东风日产汽车金融有限公司,开发运维工程师 Devops Engineer,"五险一金,补充医疗保险,补充公积金,员工旅游,交通补贴,弹性工作,定期体检,年终奖金","上海,2年经验,本科,招若干人,03-09发布",Position: Devops EngineerDept: IS Dept.Responsibility:Requirements:职位：开发运维工程师部门：信息系统部岗位职责：岗位要求：,上海浦东新区福山路500号城建国际中心12楼
501,北京斯丹姆赛尔技术有限责任公司,IT专员,"五险一金,员工旅游,交通补贴,餐饮补贴,通讯补贴,弹性工作,定期体检,年终奖金","上海-杨浦区,1年经验,本科,招若干人,03-09发布",,上海市杨浦区国泰路11号（近四平路）上海复旦科技园二期
502,安吉租赁有限公司,数据工程师,"五险一金,绩效奖金,餐饮补贴,通讯补贴,定期体检,带薪年假","上海,1年经验,本科,招1人,03-09发布",要求：职责：,上海市武宁南路287号3楼
503,无锡先导智能装备股份有限公司,视觉工程师（汽车产线）,"五险一金,年底双薪,年终奖金,绩效奖金","无锡,3-4年经验,本科,招2人,03-09发布",岗位职责：负责计算机视觉和深度学习基本算法的开发与性能提升，涉及的问题包括但不限于：检测、跟踪、分类、语义分割、强化学习、3D视觉和图像处理等；任职要求：1、对2D和3D相机具有丰富的视觉应用和图像处理经验2、良好的C/C++编程技能，熟悉C#或Python者优先3、熟练掌握机器学习（特别是深度学习）和计算机视觉的基本方法，如分类、回归、聚类、概率模型等；（该职位工作地点在无锡新区）,无锡新区新锡路20号
504,上海天存信息技术有限公司,前端开发工程师,"五险一金,弹性工作,定期体检","上海,1年经验,本科,招2人,03-09发布",开发WEB系统的前台界面，辅助开发后台功能；任职要求：1.全日制统招本科及以上学历，1年以上WEB系统开发经验。2.熟悉JS，HTML，CSS，熟练掌握Vue.js框架。有良好的编码风格。3.熟悉HTTP协议，理解前后端数据交互。熟悉数据库原理。4.熟悉php或python。使用过某后端开发框架的优先。5.有良好的沟通理解能力，积极学习新的技术知识。,上海市浦东新区张杨路707号生命人寿大厦2103
505,上海创至计算机科技股份有限公司,NLP工程师,"做五休二,带薪年假,五险一金,节日福利,专业培训,周末双休","上海-普陀区,3-4年经验,硕士,招1人,03-08发布",任职要求：1、自然语言处理方向2年以上研究或工作经验，熟悉NLP方向前沿技术及大数据算法；2、熟悉中文词标注、文本类型、语言模型、知识库挖掘等NLP相关算法；3、精通Python或Java，熟悉数据结构；4、参与过实体识别、情感分析等相关项目开发者优先；5、具备良好的沟通能力和团队合作能力；6、研究生以上学历，211/985优先。,中江路879号天地软件园18号楼1楼
506,上海泛鸥汽车技术服务有限公司,自动驾驶软件开发（实习生）,"五险一金,专业培训,年终奖金,员工旅游","苏州-高新区,在校生/应届生,本科,招2人,03-08发布",1. 对计算机编程感兴趣，对自动驾驶、智能网联等技术实现有一定的见解；2.? 熟悉ROS、C、QT、C++或python，和丰富的linux编程经验；3. 具备良好的团队交流协作能力;4.? 具有良好的学习能力，能深入了解团队各部分技术；,昆山市花桥经济开发区金星路18号
507,塔塔信息技术（中国）股份有限公司,AI,"五险一金,补充医疗保险,专业培训,定期体检,弹性工作,年终奖金","上海-浦东新区,2年经验,本科,招4人,03-08发布",-???????熟练掌握Python、Shell等脚本工具-???????熟悉Python主流学习框架，能够熟练运用Tensorflow，有numpy、sklearn等相关库的使用经验-???????有自然语言处理经验、机器学习、数据挖掘等相关经验-???????熟悉Django等Python下的Web框架其他要求：-???????全日制本科及以上学历，金融，计算机等相关专业-???????通过英语四级-???????熟悉Docker者优先,纳贤路60号
508,汇正财经,服务器开发工程师,"五险一金,员工旅游,年终奖金,绩效奖金,专业培训,定期体检,餐饮补贴","上海,3-4年经验,本科,招若干人,03-08发布,计算机科学与技术","职位描述：1.开发和维护行情各服务2.在开发过程中解决各种问题，保证代码质量3.编写单元测试/性能测试，确保稳定性和高性能必要资格：1、全日制统招本科以上学历，工作经验不限2、熟悉linux工作环境和基本的操作命令3、熟悉socket通讯，了解tcp协议4、熟练掌握c++语言5、有较强的学习能力?加分选项：1、有开源代码阅读和维护经验优先2、熟悉shell,python，go语言优先3、熟悉redis、mysql、mongodb的优先",普陀区中江路388弄新城控股大厦B座20层
509,上海襄岳信息技术有限公司,自动化测试,,"上海-浦东新区,5-7年经验,本科,招5人,03-08发布",,上海市浦东新区锦康路258号（陆家嘴世纪金融广场）
510,中银国际证券股份有限公司,数据模型设计师,,"上海,2年经验,本科,招2人,03-08发布",职责：               对以上职位有意者，请于2020年4月5日前将中英文求职信、简历E-MAIL至：hrchina@bocichina.com，请在标题栏注明“应聘*****岗位”。,浦东新区银城中路200号中银大厦40楼
511,上海适坦迪教育科技有限公司,Java/Python/C++/Ruby/PHP/Objective-C在线培训讲师,"五险一金,专业培训","北京,1年经验,本科,招若干人,03-08发布",请各位老师投递简历前了解下：***岗位、全国各地的老师均可，网络在线平台上课【岗位职责】1、一对一线上教学：通过线上教学平台给学生进行相关计算机专业课程的讲课2、对学生的疑问进行在线答疑，给学生布置作业；2、辅导和帮助学生完成相关作业；【任职资格】1、本科及以上学历，计算机相关专业，2年以上相关工作经验。2、对于老师自己擅长的计算机语言专业知识过硬，比如java/python/C++/MySQL/Web前端等等3、英语良好，能读懂全英文课件4、有责任心、细心、耐心,北京
512,启东市知微电子科技有限公司,软件工程师,"五险一金,周末双休,朝九晚五,年终奖金,弹性工作","嘉兴,1年经验,本科,招1人,03-07发布",,浙江省嘉兴市经济技术开发区昌盛南路36号19幢嘉兴智慧产业创新园智慧大厦B座1008室
513,上海斯微达软件系统有限公司,AI开发工程师 (人工智能),"五险一金,绩效奖金,补充医疗保险,弹性工作,定期体检,员工旅游,股票期权,年终奖金","上海-黄浦区,2年经验,本科,招2人,03-07发布",1、负责公司核心AI应用系统的前后端功能、接口的开发工作；2、开发人工智能的对话交互系统；3、研究市场成熟AI平台架构与技术要求：1、本科及以上学历，计算机类相关专业，有志于在创业团队中迅速成长；2、熟悉网站开发流程，了解数据库、HTTP协议、MVC模型等基本概念；3、使用Node.js/Python/C#等语言的Web框架进行网站开发的经验4、了解关系型数据库、分布式关系型数据库5.?熟悉微软\百度\腾讯等任一AI开放平台，自然语言交互，机器学习为佳,金陵东路396号
514,深圳萨摩耶互联网金融服务有限公司,风险政策分析师（2020届）,"五险一金,年终奖金,弹性工作,做五休二,带薪年假,节日福利,周末双休","上海-浦东新区,在校生/应届生,本科,招2人,03-07发布",职位描述：1、参与互联网信贷风险管理体系流程设计，侧重风险策略、风险定价；2、参与实施信贷风险政策、跟踪、分析政策效果；3、参与开发风险评分模型，实施模型并监测效果。岗位要求：1、全日制本科及以上，理工科背景；2、有数据库工具使用基础；3、有Python使用经验优先，或学习能力强；4、认真负责，有强烈的好奇心与探索精神，善于接受新鲜事物；                                    5、书面与口头表达能力优秀。,沪南路2218号BHC好一家中环中心西座21楼
515,武汉平坦软件信息服务有限公司,高级软件工程师,,"上海-浦东新区,2年经验,大专,招50人,03-07发布",1）大专以上学历，计算机等理工类相关专业； 2）至少从事计算机软件开发三年以上，并能熟练运用以下一种或多种语言或技能：  Java、 Python、C、C#、 GO语言、Cobol .NET、salesforce、IOS、Android、SAP、ABAP、PHP、EBS、Linux、AWS等等； 3）熟悉软件开发流程，良好的文档编写能力及编码风格； 4）思路清晰、工作规范、良好的沟通能力，较强的团队协作精神，敬业、责任心强，良好的学习能力。 5）有日语经验者优先。 6）可以在家办公。,中国上海市浦?新区郭守敬路４９８号
516,上海极豆科技有限公司,车机app测试实习生,"五险一金,年终奖金,弹性工作,定期体检,绩效奖金","上海-浦东新区,在校生/应届生,本科,招若干人,03-06发布,计算机工程 自动化","4. 不断提升现有测试方法,提高各系统的可靠性。",祥科路111号3号楼503室
517,博动医学影像科技（上海）有限公司,C++高级开发工程师,"年终奖金,绩效奖金,餐饮补贴,员工旅游","上海-徐汇区,1年经验,硕士,招若干人,03-06发布,英语熟练,计算机科学与技术",岗位职责：- 用C++实现MatLab或Python的2D/3D图像处理算法；- 完成相关测试和文档岗位要求：- 硕士研究生学历，计算机科学/软件工程或等同专业，1-5年工作经验- 精通C++编程- 熟悉设计模式，拥有面向对象开发经验，熟悉CMake- 了解基本的图像处理算法及实现，或熟悉三维图像处理，熟悉C++数学库- 良好的中英文表达和书写能力- 积极主动、团队合作、努力拼搏、拥有快速学习能力,桂平路481号2号楼402
518,复旦大学人类表型组研究院,物联网架构师,"五险一金,交通补贴,餐饮补贴,免费班车,专业培训,年终奖金","上海-浦东新区,3-4年经验,本科,招1人,03-06发布",,张衡路825号
519,黑桃互动,服务端工程师,"五险一金,免费班车,员工旅游,绩效奖金,餐饮补贴,定期体检","成都-武侯区,3-4年经验,本科,招若干人,03-06发布",,成都国际科技节能大厦
520,上海豫源电力科技有限公司,软件开发工程师,"五险一金,年终奖金,补充医疗保险,定期体检","上海-长宁区,2年经验,本科,招1人,03-06发布",工作职责:1、负责数据库前端应用软件需求制定；2、根据需求文档进行软件开发、测试以及更新迭代；3、负责数据库相关管理工作，提升系统稳定性；4、负责 数据库自动化运维工具开发和优化。任职资格:1. 电气自动化、计算机等专业；大学本科及以上学历；2. 具备电力、新能源行业工作经验，具备基础的行业规范意识；3. 熟练使用MySQL，具备SQL开发、存储过程编写经验；4. 具备较强的自主学习意识；5. 良好的团队协作能力，积极主动，乐于接受挑战，能快速融入团队。,红宝石路500号B栋22楼
521,中国电子科技集团公司第三十二研究所,Linux测试工程师,"五险一金,绩效奖金,年终奖金,专业培训,免费班车,交通补贴,出国机会","上海-嘉定区,1年经验,本科,招1人,03-05发布",,澄浏公路63号
522,威盛电子（上海）有限公司,机器学习算法工程师,"五险一金,补充医疗保险,补充公积金,餐饮补贴,绩效奖金,年终奖金,弹性工作,定期体检,试用期全薪","上海-浦东新区,2年经验,硕士,招2人,03-05发布",【Responsibilities】??? - 参与机器学习相关的项目开发，研究人脸和物体识别相关的技术；??? - 编写应用程序，开发api等。【Requirements】??? - 计算机软件相关专业(C.S/E.E)，硕士，二年以上C/C++开发经验。??? - 熟悉C/C++/python；??? - 有机器学习相关项目经验的，做过相关算法的更好；??? -有数学基础的更好；??? - 对工作认真负责，做事专注有耐心且能不断深入。,张江金科路2537号 中国芯科技园
523,中标软件有限公司,服务器操作系统研发工程师（上海）,"五险一金,补充医疗保险,交通补贴,餐饮补贴,弹性工作,定期体检,绩效奖金","上海-徐汇区,1年经验,本科,招20人,03-05发布",岗位职责：1、负责服务器操作系统产品的研发；2、负责服务器操作系统产品的技术支撑工作。任职要求：1、全日制本科及以上学历，计算机软件相关专业，英语四级及以上；?2、熟悉Linux操作系统；3、熟悉C/C++、Python语言，熟悉QT、GTK编程，具有良好的编程能力及规范；4、熟练掌握Shell脚本编程；5、具备较强的学习能力和团队协作能力；6、有开源软件开发经验者优先。,上海市徐汇区番禺路1028号10楼
524,华润上华科技,数字工程师,"做五休二,周末双休,带薪年假,五险一金,绩效奖金,节日福利,专业培训","上海-静安区,3-4年经验,本科,招1人,03-04发布",1.负责存储器IP的Behavior  Model和Lib Model的撰写、仿真和验证；2.负责Memory Bist的研究和开发；3.负责Memory纠错校验（如ECC）等研究和开发；? ?任职资格：1.集成电路相关专业，本科及以上学历；2.精通verilog/VHDL等语言；3.熟练掌握Nc-Verilog或VCS等仿真工具；4.熟悉Perl、Tcl、Python中至少一种脚本语言，且熟悉C语言，了解Matlab。工作地点：无锡/上海,汶水路299弄12号
525,上海电缆研究所,云平台运维工程师,"五险一金,专业培训,定期体检,带薪年假,周末双休,高温补贴,餐饮补贴","上海-杨浦区,无需经验,本科,招1人,03-04发布,英语,计算机工程 计算机网络",1.独立完成应用上云包含应用评估、指导改造、配合上云实施、添加监控等      2.在指导下完成应用安全加固、服务器各类软件版本升级      3.及时处理各类异常报警、保障平台的运行稳定      4.及时响应租户咨询，为租户提供技术支持，架构优化建议等      5.深入研究云平台各类组件，提出优化意见，推进平台发展任职要求：  1.良好的语言表达和沟通能力，较强的服务意识与团队合作精神,军工路1000号
526,源讯信息技术（中国）有限公司,大数据平台运维Owner,"五险一金,带薪年假,年终奖金,补充医疗保险,免费班车","上海-青浦区,3-4年经验,大专,招1人,03-04发布",要求：,国家会展中心
527,特泽帝建筑科技（上海）有限公司,幕墙BIM工程师,,"上海-松江区,招2人,03-04发布",岗位职责：任职要求：,上海松江区上海市松江区荣乐东路2369号绿地伯顿广场1107室
528,上海现代中医药股份有限公司,信息化助理（实习生）,"五险一金,员工旅游,餐饮补贴,专业培训,出国机会,年终奖金,绩效奖金,定期体检","上海-宝山区,在校生/应届生,本科,招1人,03-03发布",,上海市宝山区盛桥镇石太路1288号
